event_id,account_id,user_id,session_id,feature_name,event_ts
evt_012445,acc_010,usr_acc_010_04,sess_acc_010_5_04_9057,export,2026-05-31 17:19:00
evt_012446,acc_010,usr_acc_010_04,sess_acc_010_5_04_9805,api,2026-05-31 17:19:00
evt_012447,acc_010,usr_acc_010_04,sess_acc_010_5_04_8004,reports,2026-05-30 08:57:00
evt_012448,acc_010,usr_acc_010_04,sess_acc_010_5_04_7698,dashboard,2026-05-30 08:57:00
evt_012449,acc_010,usr_acc_010_04,sess_acc_010_5_04_8921,alerts,2026-05-30 08:57:00
evt_012450,acc_010,usr_acc_010_04,sess_acc_010_5_04_2340,export,2026-05-30 08:57:00
evt_012451,acc_010,usr_acc_010_04,sess_acc_010_5_04_5925,export,2026-05-29 14:16:00
evt_012452,acc_010,usr_acc_010_04,sess_acc_010_5_04_9152,api,2026-05-29 14:16:00
evt_012453,acc_010,usr_acc_010_04,sess_acc_010_5_04_1971,reports,2026-05-29 14:16:00
evt_012454,acc_010,usr_acc_010_04,sess_acc_010_5_04_5239,analytics,2026-05-29 14:16:00
evt_012455,acc_010,usr_acc_010_04,sess_acc_010_5_04_8638,reports,2026-05-29 16:26:00
evt_012456,acc_010,usr_acc_010_04,sess_acc_010_5_04_1225,dashboard,2026-05-29 16:26:00
evt_012457,acc_010,usr_acc_010_04,sess_acc_010_5_04_4783,users_mgmt,2026-05-29 16:26:00
evt_012458,acc_010,usr_acc_010_04,sess_acc_010_5_04_4968,alerts,2026-05-29 16:26:00
evt_012459,acc_010,usr_acc_010_04,sess_acc_010_5_04_3572,api,2026-05-29 16:26:00
evt_012460,acc_010,usr_acc_010_04,sess_acc_010_5_04_5812,integrations,2026-05-27 15:49:00
evt_012461,acc_010,usr_acc_010_04,sess_acc_010_5_04_4672,alerts,2026-05-27 15:49:00
evt_012462,acc_010,usr_acc_010_04,sess_acc_010_5_04_7932,export,2026-05-31 08:29:00
evt_012463,acc_010,usr_acc_010_04,sess_acc_010_5_04_9685,analytics,2026-05-31 08:29:00
evt_012464,acc_010,usr_acc_010_04,sess_acc_010_5_04_8911,api,2026-05-31 08:29:00
evt_012465,acc_010,usr_acc_010_04,sess_acc_010_5_04_1934,api,2026-05-30 12:38:00
evt_012466,acc_010,usr_acc_010_04,sess_acc_010_5_04_5272,alerts,2026-05-30 12:38:00
evt_012467,acc_010,usr_acc_010_04,sess_acc_010_5_04_9195,analytics,2026-05-31 11:32:00
evt_012468,acc_010,usr_acc_010_04,sess_acc_010_5_04_3338,api,2026-05-31 11:32:00
evt_012469,acc_010,usr_acc_010_05,sess_acc_010_5_05_2985,analytics,2026-05-28 17:10:00
evt_012470,acc_010,usr_acc_010_05,sess_acc_010_5_05_2724,dashboard,2026-05-28 17:10:00
evt_012471,acc_010,usr_acc_010_05,sess_acc_010_5_05_4139,export,2026-05-28 17:10:00
evt_012472,acc_010,usr_acc_010_05,sess_acc_010_5_05_1969,integrations,2026-05-28 17:10:00
evt_012473,acc_010,usr_acc_010_05,sess_acc_010_5_05_5330,api,2026-05-25 16:27:00
evt_012474,acc_010,usr_acc_010_05,sess_acc_010_5_05_6853,reports,2026-05-25 16:27:00
evt_012475,acc_010,usr_acc_010_05,sess_acc_010_5_05_7208,users_mgmt,2026-05-25 16:27:00
evt_012476,acc_010,usr_acc_010_05,sess_acc_010_5_05_7088,dashboard,2026-05-25 16:27:00
evt_012477,acc_010,usr_acc_010_05,sess_acc_010_5_05_7016,export,2026-05-25 16:50:00
evt_012478,acc_010,usr_acc_010_05,sess_acc_010_5_05_2321,api,2026-05-25 16:50:00
evt_012479,acc_010,usr_acc_010_05,sess_acc_010_5_05_4965,api,2026-05-31 15:03:00
evt_012480,acc_010,usr_acc_010_05,sess_acc_010_5_05_8541,export,2026-05-31 15:03:00
evt_012481,acc_010,usr_acc_010_06,sess_acc_010_5_06_7224,analytics,2026-05-26 10:22:00
evt_012482,acc_010,usr_acc_010_06,sess_acc_010_5_06_3262,export,2026-05-26 10:22:00
evt_012483,acc_010,usr_acc_010_06,sess_acc_010_5_06_6164,dashboard,2026-05-26 10:22:00
evt_012484,acc_010,usr_acc_010_06,sess_acc_010_5_06_2497,users_mgmt,2026-05-26 10:22:00
evt_012485,acc_010,usr_acc_010_06,sess_acc_010_5_06_3536,reports,2026-05-26 10:22:00
evt_012486,acc_010,usr_acc_010_06,sess_acc_010_5_06_2860,integrations,2026-05-26 09:04:00
evt_012487,acc_010,usr_acc_010_06,sess_acc_010_5_06_1442,dashboard,2026-05-26 09:04:00
evt_012488,acc_010,usr_acc_010_06,sess_acc_010_5_06_3252,alerts,2026-05-26 09:04:00
evt_012489,acc_010,usr_acc_010_06,sess_acc_010_5_06_1454,users_mgmt,2026-05-26 09:04:00
evt_012490,acc_010,usr_acc_010_06,sess_acc_010_5_06_7586,api,2026-05-28 08:31:00
evt_012491,acc_010,usr_acc_010_06,sess_acc_010_5_06_4340,alerts,2026-05-28 08:31:00
evt_012492,acc_010,usr_acc_010_06,sess_acc_010_5_06_6067,export,2026-05-25 08:23:00
evt_012493,acc_010,usr_acc_010_06,sess_acc_010_5_06_5338,dashboard,2026-05-25 08:23:00
evt_012494,acc_010,usr_acc_010_06,sess_acc_010_5_06_3686,alerts,2026-05-25 08:23:00
evt_012495,acc_010,usr_acc_010_07,sess_acc_010_5_07_3229,api,2026-05-31 14:50:00
evt_012496,acc_010,usr_acc_010_07,sess_acc_010_5_07_6176,alerts,2026-05-31 14:50:00
evt_012497,acc_010,usr_acc_010_07,sess_acc_010_5_07_7953,export,2026-05-31 14:50:00
evt_012498,acc_010,usr_acc_010_07,sess_acc_010_5_07_2964,reports,2026-05-31 14:50:00
evt_012499,acc_010,usr_acc_010_07,sess_acc_010_5_07_3026,users_mgmt,2026-05-31 14:50:00
evt_012500,acc_010,usr_acc_010_07,sess_acc_010_5_07_7768,integrations,2026-05-31 14:06:00
evt_012501,acc_010,usr_acc_010_07,sess_acc_010_5_07_2397,export,2026-05-31 14:06:00
evt_012502,acc_010,usr_acc_010_07,sess_acc_010_5_07_9748,alerts,2026-05-31 14:06:00
evt_012503,acc_010,usr_acc_010_07,sess_acc_010_5_07_5509,reports,2026-05-31 14:06:00
evt_012504,acc_010,usr_acc_010_07,sess_acc_010_5_07_9770,analytics,2026-05-31 13:20:00
evt_012505,acc_010,usr_acc_010_07,sess_acc_010_5_07_3526,users_mgmt,2026-05-31 13:20:00
evt_012506,acc_010,usr_acc_010_07,sess_acc_010_5_07_7577,export,2026-05-31 13:20:00
evt_012507,acc_010,usr_acc_010_07,sess_acc_010_5_07_6094,alerts,2026-05-29 10:46:00
evt_012508,acc_010,usr_acc_010_07,sess_acc_010_5_07_1514,dashboard,2026-05-29 10:46:00
evt_012509,acc_010,usr_acc_010_07,sess_acc_010_5_07_3997,integrations,2026-05-29 10:46:00
evt_012510,acc_010,usr_acc_010_07,sess_acc_010_5_07_4137,users_mgmt,2026-05-29 10:46:00
evt_012511,acc_010,usr_acc_010_07,sess_acc_010_5_07_3188,export,2026-05-29 10:46:00
evt_012512,acc_010,usr_acc_010_07,sess_acc_010_5_07_4192,api,2026-05-29 10:46:00
evt_012513,acc_010,usr_acc_010_07,sess_acc_010_5_07_4379,api,2026-05-27 16:23:00
evt_012514,acc_010,usr_acc_010_07,sess_acc_010_5_07_6460,users_mgmt,2026-05-27 16:23:00
evt_012515,acc_010,usr_acc_010_07,sess_acc_010_5_07_3808,export,2026-05-27 16:23:00
evt_012516,acc_010,usr_acc_010_07,sess_acc_010_5_07_9322,integrations,2026-05-27 16:23:00
evt_012517,acc_010,usr_acc_010_07,sess_acc_010_5_07_9484,dashboard,2026-05-27 16:23:00
evt_012518,acc_010,usr_acc_010_07,sess_acc_010_5_07_1495,alerts,2026-05-27 16:23:00
evt_012519,acc_010,usr_acc_010_07,sess_acc_010_5_07_8390,alerts,2026-05-27 08:59:00
evt_012520,acc_010,usr_acc_010_07,sess_acc_010_5_07_4470,dashboard,2026-05-27 08:59:00
evt_012521,acc_010,usr_acc_010_07,sess_acc_010_5_07_6909,api,2026-05-27 08:59:00
evt_012522,acc_010,usr_acc_010_07,sess_acc_010_5_07_5247,integrations,2026-05-27 08:59:00
evt_012523,acc_010,usr_acc_010_07,sess_acc_010_5_07_5828,users_mgmt,2026-05-27 08:59:00
evt_012524,acc_010,usr_acc_010_07,sess_acc_010_5_07_5146,analytics,2026-05-26 13:11:00
evt_012525,acc_010,usr_acc_010_07,sess_acc_010_5_07_5673,api,2026-05-26 13:11:00
evt_012526,acc_010,usr_acc_010_07,sess_acc_010_5_07_5480,users_mgmt,2026-05-26 13:11:00
evt_012527,acc_010,usr_acc_010_07,sess_acc_010_5_07_7398,alerts,2026-05-26 13:11:00
evt_012528,acc_010,usr_acc_010_08,sess_acc_010_5_08_5625,integrations,2026-05-31 17:15:00
evt_012529,acc_010,usr_acc_010_08,sess_acc_010_5_08_1866,api,2026-05-31 17:15:00
evt_012530,acc_010,usr_acc_010_08,sess_acc_010_5_08_3062,export,2026-05-25 14:00:00
evt_012531,acc_010,usr_acc_010_08,sess_acc_010_5_08_8495,api,2026-05-25 14:00:00
evt_012532,acc_010,usr_acc_010_08,sess_acc_010_5_08_6966,analytics,2026-05-25 14:00:00
evt_012533,acc_010,usr_acc_010_08,sess_acc_010_5_08_6980,integrations,2026-05-25 14:00:00
evt_012534,acc_010,usr_acc_010_08,sess_acc_010_5_08_4406,users_mgmt,2026-05-25 14:00:00
evt_012535,acc_010,usr_acc_010_08,sess_acc_010_5_08_7223,alerts,2026-05-28 15:37:00
evt_012536,acc_010,usr_acc_010_08,sess_acc_010_5_08_1339,analytics,2026-05-28 15:37:00
evt_012537,acc_010,usr_acc_010_08,sess_acc_010_5_08_2649,export,2026-05-28 15:37:00
evt_012538,acc_010,usr_acc_010_08,sess_acc_010_5_08_5149,dashboard,2026-05-26 09:01:00
evt_012539,acc_010,usr_acc_010_08,sess_acc_010_5_08_6803,api,2026-05-26 09:01:00
evt_012540,acc_010,usr_acc_010_08,sess_acc_010_5_08_4245,reports,2026-05-26 09:01:00
evt_012541,acc_010,usr_acc_010_08,sess_acc_010_5_08_8128,export,2026-05-26 09:01:00
evt_012542,acc_010,usr_acc_010_01,sess_acc_010_6_01_8214,api,2026-05-21 08:36:00
evt_012543,acc_010,usr_acc_010_01,sess_acc_010_6_01_3348,reports,2026-05-21 08:36:00
evt_012544,acc_010,usr_acc_010_01,sess_acc_010_6_01_7506,alerts,2026-05-21 08:36:00
evt_012545,acc_010,usr_acc_010_01,sess_acc_010_6_01_3229,export,2026-05-21 08:36:00
evt_012546,acc_010,usr_acc_010_01,sess_acc_010_6_01_6907,analytics,2026-05-21 08:36:00
evt_012547,acc_010,usr_acc_010_01,sess_acc_010_6_01_2706,dashboard,2026-05-21 08:36:00
evt_012548,acc_010,usr_acc_010_01,sess_acc_010_6_01_1930,reports,2026-05-23 15:18:00
evt_012549,acc_010,usr_acc_010_01,sess_acc_010_6_01_4565,alerts,2026-05-23 15:18:00
evt_012550,acc_010,usr_acc_010_01,sess_acc_010_6_01_3157,api,2026-05-23 15:18:00
evt_012551,acc_010,usr_acc_010_01,sess_acc_010_6_01_9331,integrations,2026-05-20 08:41:00
evt_012552,acc_010,usr_acc_010_01,sess_acc_010_6_01_9702,reports,2026-05-20 08:41:00
evt_012553,acc_010,usr_acc_010_01,sess_acc_010_6_01_5237,alerts,2026-05-20 08:41:00
evt_012554,acc_010,usr_acc_010_01,sess_acc_010_6_01_9181,alerts,2026-05-20 10:29:00
evt_012555,acc_010,usr_acc_010_01,sess_acc_010_6_01_5335,reports,2026-05-20 10:29:00
evt_012556,acc_010,usr_acc_010_01,sess_acc_010_6_01_7785,analytics,2026-05-20 10:29:00
evt_012557,acc_010,usr_acc_010_01,sess_acc_010_6_01_5301,users_mgmt,2026-05-20 10:29:00
evt_012558,acc_010,usr_acc_010_01,sess_acc_010_6_01_6507,api,2026-05-20 10:29:00
evt_012559,acc_010,usr_acc_010_01,sess_acc_010_6_01_6018,dashboard,2026-05-20 10:29:00
evt_012560,acc_010,usr_acc_010_01,sess_acc_010_6_01_8350,alerts,2026-05-22 13:45:00
evt_012561,acc_010,usr_acc_010_01,sess_acc_010_6_01_4162,users_mgmt,2026-05-22 13:45:00
evt_012562,acc_010,usr_acc_010_01,sess_acc_010_6_01_2789,api,2026-05-22 13:45:00
evt_012563,acc_010,usr_acc_010_01,sess_acc_010_6_01_9077,integrations,2026-05-22 13:45:00
evt_012564,acc_010,usr_acc_010_01,sess_acc_010_6_01_5716,dashboard,2026-05-22 13:45:00
evt_012565,acc_010,usr_acc_010_01,sess_acc_010_6_01_3354,analytics,2026-05-22 13:45:00
evt_012566,acc_010,usr_acc_010_01,sess_acc_010_6_01_5585,export,2026-05-21 09:33:00
evt_012567,acc_010,usr_acc_010_01,sess_acc_010_6_01_1387,users_mgmt,2026-05-21 09:33:00
evt_012568,acc_010,usr_acc_010_01,sess_acc_010_6_01_3644,reports,2026-05-21 09:33:00
evt_012569,acc_010,usr_acc_010_01,sess_acc_010_6_01_7695,export,2026-05-19 17:13:00
evt_012570,acc_010,usr_acc_010_01,sess_acc_010_6_01_5433,api,2026-05-19 17:13:00
evt_012571,acc_010,usr_acc_010_01,sess_acc_010_6_01_1498,users_mgmt,2026-05-19 17:13:00
evt_012572,acc_010,usr_acc_010_01,sess_acc_010_6_01_5534,dashboard,2026-05-19 17:13:00
evt_012573,acc_010,usr_acc_010_01,sess_acc_010_6_01_1662,alerts,2026-05-19 17:13:00
evt_012574,acc_010,usr_acc_010_01,sess_acc_010_6_01_7189,reports,2026-05-20 14:21:00
evt_012575,acc_010,usr_acc_010_01,sess_acc_010_6_01_4791,dashboard,2026-05-20 14:21:00
evt_012576,acc_010,usr_acc_010_01,sess_acc_010_6_01_9268,analytics,2026-05-20 14:21:00
evt_012577,acc_010,usr_acc_010_01,sess_acc_010_6_01_2301,integrations,2026-05-20 14:21:00
evt_012578,acc_010,usr_acc_010_02,sess_acc_010_6_02_3653,export,2026-05-18 13:00:00
evt_012579,acc_010,usr_acc_010_02,sess_acc_010_6_02_1620,integrations,2026-05-18 13:00:00
evt_012580,acc_010,usr_acc_010_02,sess_acc_010_6_02_8812,alerts,2026-05-18 13:00:00
evt_012581,acc_010,usr_acc_010_02,sess_acc_010_6_02_8247,alerts,2026-05-24 18:18:00
evt_012582,acc_010,usr_acc_010_02,sess_acc_010_6_02_7881,reports,2026-05-24 18:18:00
evt_012583,acc_010,usr_acc_010_02,sess_acc_010_6_02_9034,integrations,2026-05-24 18:18:00
evt_012584,acc_010,usr_acc_010_02,sess_acc_010_6_02_8889,users_mgmt,2026-05-24 18:18:00
evt_012585,acc_010,usr_acc_010_03,sess_acc_010_6_03_8484,api,2026-05-20 10:13:00
evt_012586,acc_010,usr_acc_010_03,sess_acc_010_6_03_4170,export,2026-05-20 10:13:00
evt_012587,acc_010,usr_acc_010_03,sess_acc_010_6_03_3182,alerts,2026-05-20 10:13:00
evt_012588,acc_010,usr_acc_010_03,sess_acc_010_6_03_8216,users_mgmt,2026-05-20 10:13:00
evt_012589,acc_010,usr_acc_010_03,sess_acc_010_6_03_9520,reports,2026-05-20 10:13:00
evt_012590,acc_010,usr_acc_010_03,sess_acc_010_6_03_4538,dashboard,2026-05-20 10:13:00
evt_012591,acc_010,usr_acc_010_03,sess_acc_010_6_03_3260,export,2026-05-22 14:49:00
evt_012592,acc_010,usr_acc_010_03,sess_acc_010_6_03_7215,dashboard,2026-05-22 14:49:00
evt_012593,acc_010,usr_acc_010_03,sess_acc_010_6_03_1023,analytics,2026-05-22 14:49:00
evt_012594,acc_010,usr_acc_010_03,sess_acc_010_6_03_9023,users_mgmt,2026-05-22 14:49:00
evt_012595,acc_010,usr_acc_010_03,sess_acc_010_6_03_8225,integrations,2026-05-22 14:49:00
evt_012596,acc_010,usr_acc_010_03,sess_acc_010_6_03_3705,api,2026-05-22 14:49:00
evt_012597,acc_010,usr_acc_010_03,sess_acc_010_6_03_6624,users_mgmt,2026-05-18 12:12:00
evt_012598,acc_010,usr_acc_010_03,sess_acc_010_6_03_4548,integrations,2026-05-18 12:12:00
evt_012599,acc_010,usr_acc_010_03,sess_acc_010_6_03_9138,alerts,2026-05-18 12:12:00
evt_012600,acc_010,usr_acc_010_03,sess_acc_010_6_03_2118,api,2026-05-18 12:12:00
evt_012601,acc_010,usr_acc_010_03,sess_acc_010_6_03_3973,reports,2026-05-20 13:30:00
evt_012602,acc_010,usr_acc_010_03,sess_acc_010_6_03_1070,dashboard,2026-05-20 13:30:00
evt_012603,acc_010,usr_acc_010_03,sess_acc_010_6_03_4187,export,2026-05-20 13:30:00
evt_012604,acc_010,usr_acc_010_03,sess_acc_010_6_03_6920,dashboard,2026-05-18 16:29:00
evt_012605,acc_010,usr_acc_010_03,sess_acc_010_6_03_1847,alerts,2026-05-18 16:29:00
evt_012606,acc_010,usr_acc_010_03,sess_acc_010_6_03_8803,integrations,2026-05-18 16:29:00
evt_012607,acc_010,usr_acc_010_03,sess_acc_010_6_03_2727,analytics,2026-05-22 11:53:00
evt_012608,acc_010,usr_acc_010_03,sess_acc_010_6_03_3132,api,2026-05-22 11:53:00
evt_012609,acc_010,usr_acc_010_03,sess_acc_010_6_03_8804,reports,2026-05-22 11:53:00
evt_012610,acc_010,usr_acc_010_03,sess_acc_010_6_03_7113,alerts,2026-05-19 12:05:00
evt_012611,acc_010,usr_acc_010_03,sess_acc_010_6_03_1439,dashboard,2026-05-19 12:05:00
evt_012612,acc_010,usr_acc_010_03,sess_acc_010_6_03_9609,reports,2026-05-19 12:05:00
evt_012613,acc_010,usr_acc_010_03,sess_acc_010_6_03_3447,api,2026-05-19 12:05:00
evt_012614,acc_010,usr_acc_010_03,sess_acc_010_6_03_1963,dashboard,2026-05-21 16:45:00
evt_012615,acc_010,usr_acc_010_03,sess_acc_010_6_03_8734,integrations,2026-05-21 16:45:00
evt_012616,acc_010,usr_acc_010_04,sess_acc_010_6_04_6688,reports,2026-05-19 08:35:00
evt_012617,acc_010,usr_acc_010_04,sess_acc_010_6_04_3948,users_mgmt,2026-05-19 08:35:00
evt_012618,acc_010,usr_acc_010_04,sess_acc_010_6_04_5019,analytics,2026-05-19 08:35:00
evt_012619,acc_010,usr_acc_010_04,sess_acc_010_6_04_6297,dashboard,2026-05-19 08:35:00
evt_012620,acc_010,usr_acc_010_04,sess_acc_010_6_04_7775,export,2026-05-19 08:35:00
evt_012621,acc_010,usr_acc_010_04,sess_acc_010_6_04_9455,api,2026-05-24 08:08:00
evt_012622,acc_010,usr_acc_010_04,sess_acc_010_6_04_8611,dashboard,2026-05-24 08:08:00
evt_012623,acc_010,usr_acc_010_04,sess_acc_010_6_04_6747,export,2026-05-24 08:08:00
evt_012624,acc_010,usr_acc_010_04,sess_acc_010_6_04_9614,dashboard,2026-05-18 15:23:00
evt_012625,acc_010,usr_acc_010_04,sess_acc_010_6_04_9821,reports,2026-05-18 15:23:00
evt_012626,acc_010,usr_acc_010_04,sess_acc_010_6_04_1928,users_mgmt,2026-05-18 15:23:00
evt_012627,acc_010,usr_acc_010_04,sess_acc_010_6_04_8109,alerts,2026-05-18 15:23:00
evt_012628,acc_010,usr_acc_010_04,sess_acc_010_6_04_1049,analytics,2026-05-18 15:23:00
evt_012629,acc_010,usr_acc_010_05,sess_acc_010_6_05_2994,dashboard,2026-05-20 09:29:00
evt_012630,acc_010,usr_acc_010_05,sess_acc_010_6_05_4621,reports,2026-05-20 09:29:00
evt_012631,acc_010,usr_acc_010_05,sess_acc_010_6_05_1393,alerts,2026-05-20 09:29:00
evt_012632,acc_010,usr_acc_010_05,sess_acc_010_6_05_1771,export,2026-05-20 09:29:00
evt_012633,acc_010,usr_acc_010_05,sess_acc_010_6_05_6581,users_mgmt,2026-05-21 16:40:00
evt_012634,acc_010,usr_acc_010_05,sess_acc_010_6_05_9867,api,2026-05-21 16:40:00
evt_012635,acc_010,usr_acc_010_05,sess_acc_010_6_05_6539,alerts,2026-05-21 16:40:00
evt_012636,acc_010,usr_acc_010_05,sess_acc_010_6_05_1080,export,2026-05-21 16:40:00
evt_012637,acc_010,usr_acc_010_05,sess_acc_010_6_05_6550,analytics,2026-05-21 16:40:00
evt_012638,acc_010,usr_acc_010_05,sess_acc_010_6_05_2588,reports,2026-05-21 16:40:00
evt_012639,acc_010,usr_acc_010_05,sess_acc_010_6_05_7755,analytics,2026-05-20 13:02:00
evt_012640,acc_010,usr_acc_010_05,sess_acc_010_6_05_5772,reports,2026-05-20 13:02:00
evt_012641,acc_010,usr_acc_010_05,sess_acc_010_6_05_7444,users_mgmt,2026-05-20 13:02:00
evt_012642,acc_010,usr_acc_010_05,sess_acc_010_6_05_3096,api,2026-05-20 13:02:00
evt_012643,acc_010,usr_acc_010_05,sess_acc_010_6_05_3200,alerts,2026-05-21 10:32:00
evt_012644,acc_010,usr_acc_010_05,sess_acc_010_6_05_1644,dashboard,2026-05-21 10:32:00
evt_012645,acc_010,usr_acc_010_05,sess_acc_010_6_05_6053,integrations,2026-05-21 10:32:00
evt_012646,acc_010,usr_acc_010_05,sess_acc_010_6_05_4702,users_mgmt,2026-05-21 10:32:00
evt_012647,acc_010,usr_acc_010_05,sess_acc_010_6_05_5430,export,2026-05-21 10:32:00
evt_012648,acc_010,usr_acc_010_05,sess_acc_010_6_05_3395,integrations,2026-05-24 18:20:00
evt_012649,acc_010,usr_acc_010_05,sess_acc_010_6_05_2737,api,2026-05-24 18:20:00
evt_012650,acc_010,usr_acc_010_05,sess_acc_010_6_05_5694,integrations,2026-05-21 14:16:00
evt_012651,acc_010,usr_acc_010_05,sess_acc_010_6_05_2746,analytics,2026-05-21 14:16:00
evt_012652,acc_010,usr_acc_010_05,sess_acc_010_6_05_7975,reports,2026-05-21 14:16:00
evt_012653,acc_010,usr_acc_010_06,sess_acc_010_6_06_7872,dashboard,2026-05-23 14:28:00
evt_012654,acc_010,usr_acc_010_06,sess_acc_010_6_06_9368,api,2026-05-23 14:28:00
evt_012655,acc_010,usr_acc_010_06,sess_acc_010_6_06_6896,integrations,2026-05-23 14:28:00
evt_012656,acc_010,usr_acc_010_06,sess_acc_010_6_06_9731,alerts,2026-05-23 14:28:00
evt_012657,acc_010,usr_acc_010_06,sess_acc_010_6_06_8155,reports,2026-05-20 15:17:00
evt_012658,acc_010,usr_acc_010_06,sess_acc_010_6_06_8499,users_mgmt,2026-05-20 15:17:00
evt_012659,acc_010,usr_acc_010_06,sess_acc_010_6_06_3477,dashboard,2026-05-20 15:17:00
evt_012660,acc_010,usr_acc_010_06,sess_acc_010_6_06_8025,alerts,2026-05-20 15:17:00
evt_012661,acc_010,usr_acc_010_06,sess_acc_010_6_06_5746,api,2026-05-20 15:17:00
evt_012662,acc_010,usr_acc_010_06,sess_acc_010_6_06_2501,export,2026-05-20 15:17:00
evt_012663,acc_010,usr_acc_010_06,sess_acc_010_6_06_6194,analytics,2026-05-22 15:39:00
evt_012664,acc_010,usr_acc_010_06,sess_acc_010_6_06_4549,integrations,2026-05-22 15:39:00
evt_012665,acc_010,usr_acc_010_06,sess_acc_010_6_06_8446,users_mgmt,2026-05-22 15:39:00
evt_012666,acc_010,usr_acc_010_06,sess_acc_010_6_06_2794,integrations,2026-05-21 08:04:00
evt_012667,acc_010,usr_acc_010_06,sess_acc_010_6_06_8064,analytics,2026-05-21 08:04:00
evt_012668,acc_010,usr_acc_010_06,sess_acc_010_6_06_5357,reports,2026-05-21 08:04:00
evt_012669,acc_010,usr_acc_010_06,sess_acc_010_6_06_8215,export,2026-05-20 18:42:00
evt_012670,acc_010,usr_acc_010_06,sess_acc_010_6_06_1044,analytics,2026-05-20 18:42:00
evt_012671,acc_010,usr_acc_010_06,sess_acc_010_6_06_5796,reports,2026-05-20 18:42:00
evt_012672,acc_010,usr_acc_010_06,sess_acc_010_6_06_1643,api,2026-05-20 18:42:00
evt_012673,acc_010,usr_acc_010_06,sess_acc_010_6_06_8904,dashboard,2026-05-20 18:42:00
evt_012674,acc_010,usr_acc_010_06,sess_acc_010_6_06_4291,alerts,2026-05-20 18:42:00
evt_012675,acc_010,usr_acc_010_06,sess_acc_010_6_06_3286,analytics,2026-05-21 13:04:00
evt_012676,acc_010,usr_acc_010_06,sess_acc_010_6_06_1822,export,2026-05-21 13:04:00
evt_012677,acc_010,usr_acc_010_06,sess_acc_010_6_06_4613,api,2026-05-21 13:04:00
evt_012678,acc_010,usr_acc_010_06,sess_acc_010_6_06_3605,integrations,2026-05-21 13:04:00
evt_012679,acc_010,usr_acc_010_06,sess_acc_010_6_06_8694,reports,2026-05-21 13:04:00
evt_012680,acc_010,usr_acc_010_06,sess_acc_010_6_06_4413,alerts,2026-05-21 13:04:00
evt_012681,acc_010,usr_acc_010_06,sess_acc_010_6_06_4024,alerts,2026-05-20 15:07:00
evt_012682,acc_010,usr_acc_010_06,sess_acc_010_6_06_2185,api,2026-05-20 15:07:00
evt_012683,acc_010,usr_acc_010_06,sess_acc_010_6_06_3528,users_mgmt,2026-05-20 15:07:00
evt_012684,acc_010,usr_acc_010_06,sess_acc_010_6_06_9289,alerts,2026-05-24 11:00:00
evt_012685,acc_010,usr_acc_010_06,sess_acc_010_6_06_6716,api,2026-05-24 11:00:00
evt_012686,acc_010,usr_acc_010_07,sess_acc_010_6_07_3975,export,2026-05-22 09:23:00
evt_012687,acc_010,usr_acc_010_07,sess_acc_010_6_07_6577,alerts,2026-05-22 09:23:00
evt_012688,acc_010,usr_acc_010_07,sess_acc_010_6_07_7362,analytics,2026-05-22 09:23:00
evt_012689,acc_010,usr_acc_010_07,sess_acc_010_6_07_1756,dashboard,2026-05-21 08:00:00
evt_012690,acc_010,usr_acc_010_07,sess_acc_010_6_07_4367,users_mgmt,2026-05-21 08:00:00
evt_012691,acc_010,usr_acc_010_07,sess_acc_010_6_07_1505,export,2026-05-21 08:00:00
evt_012692,acc_010,usr_acc_010_07,sess_acc_010_6_07_4312,api,2026-05-21 08:00:00
evt_012693,acc_010,usr_acc_010_07,sess_acc_010_6_07_5401,reports,2026-05-21 08:00:00
evt_012694,acc_010,usr_acc_010_07,sess_acc_010_6_07_2198,integrations,2026-05-21 08:00:00
evt_012695,acc_010,usr_acc_010_07,sess_acc_010_6_07_8105,alerts,2026-05-24 11:52:00
evt_012696,acc_010,usr_acc_010_07,sess_acc_010_6_07_9783,analytics,2026-05-24 11:52:00
evt_012697,acc_010,usr_acc_010_07,sess_acc_010_6_07_5373,reports,2026-05-24 11:52:00
evt_012698,acc_010,usr_acc_010_07,sess_acc_010_6_07_8271,users_mgmt,2026-05-24 11:52:00
evt_012699,acc_010,usr_acc_010_07,sess_acc_010_6_07_8228,export,2026-05-24 11:52:00
evt_012700,acc_010,usr_acc_010_07,sess_acc_010_6_07_5462,dashboard,2026-05-24 08:47:00
evt_012701,acc_010,usr_acc_010_07,sess_acc_010_6_07_7182,api,2026-05-24 08:47:00
evt_012702,acc_010,usr_acc_010_07,sess_acc_010_6_07_2627,analytics,2026-05-24 08:47:00
evt_012703,acc_010,usr_acc_010_07,sess_acc_010_6_07_5554,alerts,2026-05-24 08:47:00
evt_012704,acc_010,usr_acc_010_07,sess_acc_010_6_07_4925,users_mgmt,2026-05-24 08:47:00
evt_012705,acc_010,usr_acc_010_07,sess_acc_010_6_07_2299,integrations,2026-05-19 15:02:00
evt_012706,acc_010,usr_acc_010_07,sess_acc_010_6_07_8998,alerts,2026-05-19 15:02:00
evt_012707,acc_010,usr_acc_010_07,sess_acc_010_6_07_9253,analytics,2026-05-20 12:12:00
evt_012708,acc_010,usr_acc_010_07,sess_acc_010_6_07_8510,dashboard,2026-05-20 12:12:00
